interaction_key,message_id,conversation_id,reset_session_id,tool_event_id,rank_in_tool_event,score,retrieved_content,filename,display_name,filetype,metadata_categories,category_depth,is_qa,can_open,uploaded_at,metadata_id,collection_name,source_file
a:1GAL5jQCG2vFpyZRD-wG7-X-JPZjtSRbqZ4X7CeV4EXUnp4HpAZf60WfgGX1W3OxWck-Kx5job7BXVsiio0JcHJu4aXtva38JDMDM1hqMlQabUOf9H_5IKM3PYCFqqJrt::1779866838000,1779866838000,a:1GAL5jQCG2vFpyZRD-wG7-X-JPZjtSRbqZ4X7CeV4EXUnp4HpAZf60WfgGX1W3OxWck-Kx5job7BXVsiio0JcHJu4aXtva38JDMDM1hqMlQabUOf9H_5IKM3PYCFqqJrt,a:1GAL5jQCG2vFpyZRD-wG7-X-JPZjtSRbqZ4X7CeV4EXUnp4HpAZf60WfgGX1W3OxWck-Kx5job7BXVsiio0JcHJu4aXtva38JDMDM1hqMlQabUOf9H_5IKM3PYCFqqJrt::R001,20260527T080530-20260527T204106.csv#121,3,0.942420185,"業務プロセス

スタッフ要求 見積依頼

個別契約

勤務管理

支払

 1

2 

 3

As-Is(～26.3)

利用システム

簡易申請 ・ BUSKETS

共通申請 ・ BUSKETS

スケジューラ

簡易申請/検収 ・ BUSKETS

オペレーション内容

人員要求申請

派遣会社回答

候補者選定申請（派遣会社決定）

人材派遣契約申請

決裁承認

派遣会社回答

契約締結

勤務系申請（時間外・休暇・旅費等）

承認

支払額確認

派遣会社回答

検収（支払）

1

業務プロセス

初期設定

スタッフ要求 見積依頼

個別契約

勤務管理

支払

３

To-Be(26.4～)

利用システム

Staffia

2

G共通IT（決裁）

Staffia

G共通IT（決裁）

Staffia

オペレーション内容

操作者登録や権限設定 等

スタッフ要求実施伺い申請/承認

スタッフ要求・見積依頼

派遣会社回答

個別契約実施伺い申請/承認 （派遣会社決定） 個別契約書案提示

派遣会社回答

個別契約承認

契約締結 勤務系申請 （業務内容登録・時間外・休暇・旅費 等） 日次承認

勤務管理 月次承認

派遣会社確認・請求書発行

請求額確認・支払 ※G共通IT（財務）に自動連係

4",【業務ID_6】Staffia業務マニュアル（派遣先組織向け）1.1版.pdf,【業務ID_6】Staffia業務マニュアル（派遣先組織向け）1.1版.pdf,application/pdf,system > staffia,,false,true,2026-03-05 14:11:57,【業務ID_6】Staffia業務マニュアル（派遣先組織向け）1.1版_system_staffia,jp.co.nttexc.workRules__your_navi_qai_docomo,20260527T080530-20260527T204106.csv
a:1GAL5jQCG2vFpyZRD-wG7-X-JPZjtSRbqZ4X7CeV4EXUnp4HpAZf60WfgGX1W3OxWck-Kx5job7BXVsiio0JcHJu4aXtva38JDMDM1hqMlQabUOf9H_5IKM3PYCFqqJrt::1779866838000,1779866838000,a:1GAL5jQCG2vFpyZRD-wG7-X-JPZjtSRbqZ4X7CeV4EXUnp4HpAZf60WfgGX1W3OxWck-Kx5job7BXVsiio0JcHJu4aXtva38JDMDM1hqMlQabUOf9H_5IKM3PYCFqqJrt,a:1GAL5jQCG2vFpyZRD-wG7-X-JPZjtSRbqZ4X7CeV4EXUnp4HpAZf60WfgGX1W3OxWck-Kx5job7BXVsiio0JcHJu4aXtva38JDMDM1hqMlQabUOf9H_5IKM3PYCFqqJrt::R001,20260527T080530-20260527T204106.csv#121,4,0.9418963499999999,"勤務管理においては、時間外・休暇・旅費申請の有無に関わらず、「派遣労働者による勤務時間と業務内容の申請」および 「勤務承認者の承認」がStaffiaでは毎日必要な点が異なる。支払は、システムのインターフェースは異なるものの、流れは概ね同様。

勤務管理

支払

スケジューラで勤務系申請（時間外・休暇・旅費等）を実施し、 上⾧が承認。（申請事項がない場合は、上⾧は承認不要）

前月の勤務実績および支払額を

確認し、簡易申請を実施。

派遣会社から回答後、検収を実施し 派遣料金を支払い。

支払額確認

検収

DREAMS ・ BUSKETS

時間外や休暇、旅費申請の有無に関わらず、派遣労働者は、毎日 当日

の勤務時間と業務内容を申請。

派遣労働者の申請に基づき、勤務承認者は内容を確認し日次承認。

月間の勤務実績を確認し、

勤務管理の月次承認を実施。

派遣会社から回答後、Staffiaで 支 払承認を実施。その後、G共通IT（財 務）に自動連係され支払い。

派遣労働者は毎日 勤務時間と業務内容を申請

勤務承認者は 勤務状況と業務内容を 日次承認

月次承認

支払承認

Staffia

7",【業務ID_6】Staffia業務マニュアル（派遣先組織向け）1.1版.pdf,【業務ID_6】Staffia業務マニュアル（派遣先組織向け）1.1版.pdf,application/pdf,system > staffia,,false,true,2026-03-05 14:11:57,【業務ID_6】Staffia業務マニュアル（派遣先組織向け）1.1版_system_staffia,jp.co.nttexc.workRules__your_navi_qai_docomo,20260527T080530-20260527T204106.csv
a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::1779869768196,1779869768196,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::R001,20260527T080530-20260527T204106.csv#126,1,0.93725002,"質問

宿泊の予約をしましたが、実際にはホテルには泊まらない日がありました。その日の分の宿泊費は支給対象となりますか。

回答

赴任滞在費（宿泊費）は、実際に宿泊した日に対してのみ支給されます。

※宿泊先に荷物を置いたままで、実際に宿泊していない場合も支給対象外です。",QA194_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others.md,QA194.md,text/markdown,policy-operations > travel > travel-assignment > office-work > domestic > training > home-travel-expenses > overseas > operational > travel-others,0,true,false,2026-03-11 11:30:45,QA194_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260527T080530-20260527T204106.csv
a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::1779869768196,1779869768196,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::R001,20260527T080530-20260527T204106.csv#126,2,0.9289099000000001,"質問

ホテルに泊まった場合の証明書は何を添付したらよいですか。

回答

宿泊料証明として、領収書・宿泊証明書等を添付してください。また、以下の項目が必須となります。

①１夜ごとの宿泊料の記載（連泊した場合、合計額のみの記載はNG）

②朝夕食の有無

③利用人数（パートナー・家族で宿泊した場合は内訳も記載）

④領収書宛名への社員名記載（会社名のみは不可）

⑤滞在期間（チェックインからチェックアウトの期間）",QA208_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others.md,QA208.md,text/markdown,policy-operations > travel > travel-assignment > office-work > domestic > training > home-travel-expenses > overseas > operational > travel-others,0,true,false,2026-03-11 11:32:36,QA208_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260527T080530-20260527T204106.csv
a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::1779869768196,1779869768196,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::R001,20260527T080530-20260527T204106.csv#126,3,0.92184345,"質問

赴任滞在期間を超えて仮住居へ宿泊している場合も交通費は支給されますか。

回答

赴任滞在期間を超えていても、仮住居からの交通費については支給されます。

仮住居に滞在していたことがわかる証明書類（領収書・赴任滞在証明書等）を添付してください。",QA198_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others.md,QA198.md,text/markdown,policy-operations > travel > travel-assignment > office-work > domestic > training > home-travel-expenses > overseas > operational > travel-others,0,true,false,2026-03-11 11:31:15,QA198_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260527T080530-20260527T204106.csv
a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::1779869768196,1779869768196,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::R001,20260527T080530-20260527T204106.csv#126,4,0.92833435,"質問

仮住居として認められない宿泊施設はありますか。

回答

一泊当たりの利用明細が出ないウィークリーマンションや安全面が考慮できない民泊、インターネットカフェ等があげられます。

詳細は『「赴任旅費」申請時の注意点』の「4．仮住居（ホテル等）利用時の主な注意点」を参照願います。

https://nttdocomo.sharepoint.com/:p:/r/sites/LifeAassist-kyuyo_Docomo_Com_Comware-all/Shared%20Documents/%E7%B5%A6%E4%B8%8E%E3%82%A2%E3%82%B7%E3%82%B9%E3%83%88HP/1.%E5%88%B6%E5%BA%A6%E3%83%BB%E7%94%B3%E8%AB%8B%E6%96%B9%E6%B3%95/%E2%91%A3%E8%B5%B4%E4%BB%BB%E6%97%85%E8%B2%BB/%E3%80%90OB%E5%AF%BE%E8%B1%A1%E8%80%85%E7%94%A8%E3%80%91%E3%80%8C%E8%B5%B4%E4%BB%BB%E6%97%85%E8%B2%BB%E3%80%8D%E7%94%B3%E8%AB%8B%E6%99%82%E3%81%AE%E6%B3%A8%E6%84%8F%E7%82%B9.pptx?d=wfe80418354504c849904e10a8f67ccdc&csf=1&web=1&e=3N11oJ",QA188_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others.md,QA188.md,text/markdown,policy-operations > travel > travel-assignment > office-work > domestic > training > home-travel-expenses > overseas > operational > travel-others,0,true,false,2026-03-11 11:30:00,QA188_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260527T080530-20260527T204106.csv
a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::1779869953398,1779869953398,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::R001,20260527T080530-20260527T204106.csv#132,1,0.93382567,"質問

宿泊の予約をしましたが、実際にはホテルには泊まらない日がありました。その日の分の宿泊費は支給対象となりますか。

回答

赴任滞在費（宿泊費）は、実際に宿泊した日に対してのみ支給されます。

※宿泊先に荷物を置いたままで、実際に宿泊していない場合も支給対象外です。",QA194_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others.md,QA194.md,text/markdown,policy-operations > travel > travel-assignment > office-work > domestic > training > home-travel-expenses > overseas > operational > travel-others,0,true,false,2026-03-11 11:30:45,QA194_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260527T080530-20260527T204106.csv
a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::1779869953398,1779869953398,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::R001,20260527T080530-20260527T204106.csv#132,2,0.9281507,"質問

赴任滞在期間を超えて仮住居へ宿泊している場合も交通費は支給されますか。

回答

赴任滞在期間を超えていても、仮住居からの交通費については支給されます。

仮住居に滞在していたことがわかる証明書類（領収書・赴任滞在証明書等）を添付してください。",QA198_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others.md,QA198.md,text/markdown,policy-operations > travel > travel-assignment > office-work > domestic > training > home-travel-expenses > overseas > operational > travel-others,0,true,false,2026-03-11 11:31:15,QA198_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260527T080530-20260527T204106.csv
a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::1779869953398,1779869953398,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::R001,20260527T080530-20260527T204106.csv#132,3,0.92883432,"質問

申請画面には滞在までしか入力できないのですが、か所以上の場合はどのようにしたらよいですか。

回答

赴任滞在⑤に合算して入力ください。

なお備考欄に、滞在期間6以降の宿泊がある旨とホテル名、宿泊日、1夜毎の宿泊料金、食事有無を記載願います。",QA211_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others.md,QA211.md,text/markdown,policy-operations > travel > travel-assignment > office-work > domestic > training > home-travel-expenses > overseas > operational > travel-others,0,true,false,2026-03-11 11:32:57,QA211_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260527T080530-20260527T204106.csv
a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::1779869953398,1779869953398,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R,a:1SQP37GA7ufwFFknFDHp2IEzvJSlgIgcYyWCQeiFpb_5DnTtRMk5VROLuN0iXN9AeDig7i0My7v03sOEOOWLevAEhuL5NNkfLxW80qkn5mj4QCZ_FG1Iz-0cPHbGR9j7R::R001,20260527T080530-20260527T204106.csv#132,4,0.92798203,"質問

赴任旅費の申請方法を教えてください。

回答

赴任旅費の申請方法については、以下の注意点、およびマニュアルをご確認ください。

OBの方向け 『「赴任旅費」申請時の注意点』

https://nttdocomo.sharepoint.com/:p:/r/sites/LifeAassist-kyuyo_Docomo_Com_Comware-all/Shared%20Documents/%E7%B5%A6%E4%B8%8E%E3%82%A2%E3%82%B7%E3%82%B9%E3%83%88HP/1.%E5%88%B6%E5%BA%A6%E3%83%BB%E7%94%B3%E8%AB%8B%E6%96%B9%E6%B3%95/%E2%91%A3%E8%B5%B4%E4%BB%BB%E6%97%85%E8%B2%BB/%E3%80%90OB%E5%AF%BE%E8%B1%A1%E8%80%85%E7%94%A8%E3%80%91%E3%80%8C%E8%B5%B4%E4%BB%BB%E6%97%85%E8%B2%BB%E3%80%8D%E7%94%B3%E8%AB%8B%E6%99%82%E3%81%AE%E6%B3%A8%E6%84%8F%E7%82%B9.pptx?d=wfe80418354504c849904e10a8f67ccdc&csf=1&web=1&e=EZHhhX

OBの方向け 赴任旅費申請マニュアル",QA176_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others.md,QA176.md,text/markdown,policy-operations > travel > travel-assignment > office-work > domestic > training > home-travel-expenses > overseas > operational > travel-others,0,true,false,2026-03-11 11:28:19,QA176_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260527T080530-20260527T204106.csv
a:1XJRItt8P8XeJCR_9S4b95s5dNKcEKYZTws3DMB0LS80gQ0FWHFRwuhnaPO9F5ZxpanXATEWVEuUaN2B4j8pKUJQF8CFW-X81rD0VSZVN5GLWI3FU9Om8_aTfcRoGb4aK::1779870627514,1779870627514,a:1XJRItt8P8XeJCR_9S4b95s5dNKcEKYZTws3DMB0LS80gQ0FWHFRwuhnaPO9F5ZxpanXATEWVEuUaN2B4j8pKUJQF8CFW-X81rD0VSZVN5GLWI3FU9Om8_aTfcRoGb4aK,a:1XJRItt8P8XeJCR_9S4b95s5dNKcEKYZTws3DMB0LS80gQ0FWHFRwuhnaPO9F5ZxpanXATEWVEuUaN2B4j8pKUJQF8CFW-X81rD0VSZVN5GLWI3FU9Om8_aTfcRoGb4aK::R001,20260527T080530-20260527T204106.csv#137,1,0.9408042999999999,"第３　特別休暇

１　休暇の理由及び期間

理　　　　　由　　　　　　　　　　　　　　期　　　　　間",,36 社員の勤務時間、休日及び休暇について_202504.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > regulation-others,0,false,true,2026-02-20 14:41:25,36 社員の勤務時間、休日及び休暇について_202504_policy-operations_regulation_regulation-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260527T080530-20260527T204106.csv
a:1XJRItt8P8XeJCR_9S4b95s5dNKcEKYZTws3DMB0LS80gQ0FWHFRwuhnaPO9F5ZxpanXATEWVEuUaN2B4j8pKUJQF8CFW-X81rD0VSZVN5GLWI3FU9Om8_aTfcRoGb4aK::1779870627514,1779870627514,a:1XJRItt8P8XeJCR_9S4b95s5dNKcEKYZTws3DMB0LS80gQ0FWHFRwuhnaPO9F5ZxpanXATEWVEuUaN2B4j8pKUJQF8CFW-X81rD0VSZVN5GLWI3FU9Om8_aTfcRoGb4aK,a:1XJRItt8P8XeJCR_9S4b95s5dNKcEKYZTws3DMB0LS80gQ0FWHFRwuhnaPO9F5ZxpanXATEWVEuUaN2B4j8pKUJQF8CFW-X81rD0VSZVN5GLWI3FU9Om8_aTfcRoGb4aK::R001,20260527T080530-20260527T204106.csv#137,2,0.9397953,"（注）①　当該期間に取得されない残時間については、翌年６月１日以降、繰り越すことはできない。

　　　　　②　特別連続休暇の時間単位の取得後に、１日分を超えて取得できる時間が残った者は、当該取得期間において特別連続休暇を１日取得することができる。

４　給　与

　　特別連続休暇は有給とする。

第10　夏季連続休暇

１　取得方法

夏季連続休暇は、特別休暇（夏季）及び特別連続休暇に、必要により年次休暇、ライフプラン休暇及び休日を含め、原則として連続した５日間とする。

ただし、最低連続日数は４日間とし、業務上支障がない場合については５日間をこえる日数とすることができることとする。

（注）特別休暇（夏季）については、第４項により調整を行う場合並びに本人が希望する場合には日を単位として分割することができるものとする。

２　取得期間

６月１日から９月30日までの間とする。

３　計画の提出

（１）連続休暇の計画提出日は次のとおりとする。

社員は７月１日から９月30日までの連続休暇の計画を６月20日までに提出するものとする。",,36 社員の勤務時間、休日及び休暇について_202504.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > regulation-others,0,false,true,2026-02-20 14:41:25,36 社員の勤務時間、休日及び休暇について_202504_policy-operations_regulation_regulation-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260527T080530-20260527T204106.csv
a:1XJRItt8P8XeJCR_9S4b95s5dNKcEKYZTws3DMB0LS80gQ0FWHFRwuhnaPO9F5ZxpanXATEWVEuUaN2B4j8pKUJQF8CFW-X81rD0VSZVN5GLWI3FU9Om8_aTfcRoGb4aK::1779870627514,1779870627514,a:1XJRItt8P8XeJCR_9S4b95s5dNKcEKYZTws3DMB0LS80gQ0FWHFRwuhnaPO9F5ZxpanXATEWVEuUaN2B4j8pKUJQF8CFW-X81rD0VSZVN5GLWI3FU9Om8_aTfcRoGb4aK,a:1XJRItt8P8XeJCR_9S4b95s5dNKcEKYZTws3DMB0LS80gQ0FWHFRwuhnaPO9F5ZxpanXATEWVEuUaN2B4j8pKUJQF8CFW-X81rD0VSZVN5GLWI3FU9Om8_aTfcRoGb4aK::R001,20260527T080530-20260527T204106.csv#137,3,0.93843812,"護の事由により真にやむを得ず時間単位の休務を必要とする者については、以下により、特別連続休暇を時間単位で取得することを可能とする。

　　　　ア　当該期間に取得されない残時間については、翌年６月１日以降、繰り越すことはできない。

　　　イ　特別連続休暇の時間単位の取得後に、１日分を超えて取得できる時間が残った者は、当該取得期間において特別連続休暇を１日取得することができる。

（４）当年６月２日から翌年５月31日までの期間に雇用更新となった場合は、残日数及び残時間を引き継ぐこととする。ただし、引き継いだ残日数等の設定時期については、引き継ぎ後の最初の５月31日までとする。

（５）特別連続休暇は有給とする。

第５　臨時雇の病気休業

（１）休業発令

①　雇用責任者は、臨時雇が私傷病により療養を要する場合は、療養に専念させる期間について、休業を発令する。

②　休業の発令は、産業医（「健康管理規程」（1986年３月31日社長達第159号）第６条１項により委嘱された者をいう。以下同じ。）の認定に基づいて行うものとする。

③　産業医の認定は、医師の診断書に基づいて休養を要するかどうかの審査を行うものとする。

ただし、「難病の患者に対する医療等に関する法律」（2014年法律第50号）の助成対象の疾患（以下、「特定疾患」という。）の場合において、診断書のみをもってしてはその認定が困難なときは、その臨時雇に必要な資料の提出を求めることができる。

④　休業中の臨時雇は、雇用契約は維持するが、その職務に従事しない。

（２）休業の理由が競合した場合の取扱

①　休業を発令するときにおいて、特定疾患と特定疾患以外の私傷病（精神疾患を除く。以下「一般疾患」という。）が競合した場合は、特定疾患による。

②　休業を発令するときにおいて、精神疾患と特定疾患が競合した場合は、特定疾患によることとし、精神疾患と一般疾患が競合した場合は、精神疾患による。

③  休業期間の中途において、休業の理由が競合した場合の取扱は、前各号を準用する。

（３）特定疾患の例外的取扱

①　雇用責任者は、臨時雇が次のア又はイに該当する場合は、特定疾患であっても一般疾患による取扱をすることができる。

ア　正当な理由がなく、会社が行う健康診断を受けなかったとき。",,42 臨時雇等の育児、介護に関する制度及び病気休暇、休業制度について_202503.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > regulation-others,0,false,true,2026-02-20 14:42:26,42 臨時雇等の育児、介護に関する制度及び病気休暇、休業制度について_202503_policy-operations_regulation_regulation-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260527T080530-20260527T204106.csv
